,Random Forest,Mutual Information,PCA Loading,Random Forest_rank,Mutual Information_rank,PCA Loading_rank,mean_rank
aVoltage_L2_N_change_point_score,0.010027254085610348,0.09192440535935842,0.22020721192107945,31.0,8.0,58.0,32.333333333333336
aVoltage_L3_N_change_point_score,0.010059724434603871,0.09346518734921894,0.21950027876889547,30.0,7.0,61.0,32.666666666666664
aVoltage_L1_N_change_point_score,0.010328675040484202,0.09365170451986127,0.20757723305003917,29.0,6.0,65.0,33.333333333333336
aApparentPower_L1_std,0.008118184243873453,0.005663999088232785,0.3260430885929033,43.0,52.0,12.0,35.666666666666664
airTotal_change_point_score,0.016890591024425593,0.024524220333878022,0.1257563214365343,7.0,21.0,85.0,37.666666666666664
aCurrentL1_spectral_peak,0.00773517489304103,0.005440621115159416,0.33002578685445055,50.0,54.0,9.0,37.666666666666664
rTotalApparentEnergy_std,0.007430156093166547,0.004405808354278173,0.34266020571281464,57.0,60.0,4.0,40.333333333333336
aReactivePower_L1_skew,0.01546649111393721,0.00439763022794204,0.23140643086953933,10.0,61.0,51.0,40.666666666666664
aApparentPower_L1_welch_total_power,0.008091998939168527,0.004723494478713786,0.31185189751927717,45.0,58.0,22.0,41.666666666666664
aApparentPower_L1_spectral_peak,0.006919339096883418,0.0058698572414199734,0.3344681241832508,69.0,51.0,7.0,42.333333333333336
aReactivePower_L1_welch_total_power,0.008098418018543361,0.006208383775577309,0.27346223832463246,44.0,48.0,35.0,42.333333333333336
aReactivePower_L1_welch_peak_power,0.008603316323087829,0.00640886248842687,0.23913646886182138,38.0,46.0,44.0,42.666666666666664
aVoltage_L1_N_mean,0.015258964037453105,0.004282839759575108,0.22467660517369142,11.0,62.0,57.0,43.333333333333336
rTotalApparentEnergy_trend_slope,0.007714941484827642,0.0030963243606105806,0.3424452026423123,51.0,76.0,5.0,44.0
aCurrentL1_welch_peak_power,0.007292628863356827,0.006067988985615447,0.3133594520379085,62.0,50.0,21.0,44.333333333333336
airTotal_std,0.012640283096359388,0.01062233419053027,0.13156960345272178,24.0,29.0,84.0,45.666666666666664
aReactivePower_L1_spectral_peak,0.009059558666159359,0.0064490019721727965,0.21983341029915104,35.0,45.0,59.0,46.333333333333336
airTotal_spectral_peak,0.010816209094888831,0.010440489036028788,0.13768402449847347,27.0,30.0,83.0,46.666666666666664
airDurchfluss_spectral_flatness,0.00842305568984888,0.00360106199010235,0.27543371637111236,39.0,69.0,33.0,47.0
airDurchfluss_freq_energy_ratio_low_high,0.009269078623145648,0.0030435677153004548,0.2795917565739731,34.0,77.0,32.0,47.666666666666664
airTotal_trend_slope,0.013976091929163336,0.011350256424130789,0.03991770844789107,16.0,28.0,101.0,48.333333333333336
aReactivePower_L1_freq_energy_ratio_low_high,0.009485865646466796,0.0017191841314958545,0.28573363802029217,33.0,86.0,27.0,48.666666666666664
aCurrentL1_welch_total_power,0.006910137100655712,0.00561194503209661,0.3104561376154566,71.0,53.0,23.0,49.0
airTotal_welch_peak_power,0.009975764447923032,0.009346422504057372,0.1186806603935674,32.0,31.0,87.0,50.0
aVoltage_L3_N_mean,0.014281211328295424,0.0033506715400304365,0.21099811921096348,15.0,73.0,63.0,50.333333333333336
rTotalApparentEnergy_spectral_peak,0.006748472902915049,0.0037068292929578472,0.3418522659612766,78.0,68.0,6.0,50.666666666666664
airTotal_welch_total_power,0.010626481902550007,0.008216475224565034,0.11901129153242844,28.0,38.0,86.0,50.666666666666664
airDurchfluss_skew,0.01124650144883513,0.003166324578218971,0.22979893713124974,26.0,75.0,54.0,51.666666666666664
