tsne_1,tsne_2,label
-68.67593,43.00202,0
-60.346622,42.146378,0
-68.57316,41.563225,0
-68.07782,42.660786,0
-46.749287,61.70082,0
-65.46542,43.130722,0
-67.87365,43.180485,0
-47.791122,64.0944,0
-67.11178,42.90451,0
-68.575226,42.761894,0
-68.36629,42.830204,0
-69.006935,42.726723,0
-46.630974,64.57592,0
-69.44343,39.88521,0
-69.260544,41.41794,0
-46.22125,61.11176,0
-47.338703,64.4571,0
-68.83793,42.332706,0
-68.88596,42.604225,0
-69.75411,43.097702,0
-69.64449,43.18424,0
-47.636307,66.123535,0
-71.47332,45.759644,0
-70.82549,43.907364,0
-71.797874,45.16638,0
-46.17904,60.779167,0
-71.22341,44.901043,0
-71.548386,46.00147,0
-48.683453,63.974136,0
-70.61354,48.617928,0
-70.76682,49.702255,0
-70.88716,49.62088,0
-71.14177,49.18397,0
-71.88843,47.823128,0
-71.68521,47.955338,0
-71.95849,46.764893,0
-72.19021,46.621468,0
-71.30656,45.74398,0
-72.16857,45.769703,0
-72.52355,45.715508,0
-72.10623,45.771114,0
-48.168873,64.28113,0
-72.37388,46.006847,0
-72.40021,46.14253,0
-72.381546,45.93694,0
-72.441956,46.371063,0
-48.452274,64.16632,0
-71.65498,47.106316,0
-71.65347,47.14733,0
-71.06301,47.52155,0
-71.14719,47.777256,0
-71.11512,47.440987,0
-72.65585,46.974,0
-72.20751,47.541687,0
-71.909996,47.38396,0
-46.111385,60.643246,0
-48.201866,64.343704,0
-60.438404,42.28483,0
-72.69776,45.136765,0
-72.8444,45.47723,0
-68.5426,45.571156,0
-48.22501,64.37955,0
-48.09312,64.425186,0
-72.97325,45.42334,0
-72.84641,44.939785,0
-72.95708,44.791466,0
-46.05574,60.60211,0
-47.88465,64.52656,0
-47.295437,64.613144,0
-72.91584,44.943844,0
-72.89361,46.79342,0
-73.105835,44.60686,0
-71.8409,39.613724,0
-71.97887,39.842968,0
-72.23434,40.252075,0
-72.28751,40.230362,0
-73.69578,44.98743,0
-73.73888,45.25241,0
-46.54029,60.534527,0
-61.00919,45.628113,0
-55.805077,44.69738,0
-55.97704,44.684124,0
-54.85023,45.136642,0
-46.74039,44.488922,0
-49.802467,63.044685,0
-46.53221,44.535637,0
-46.461098,44.61161,0
-54.324665,43.115295,0
-46.240723,44.652756,0
-45.57536,44.650814,0
-45.53312,44.924484,0
-45.742405,44.391872,0
-45.73181,44.168194,0
-45.577614,44.498615,0
-45.51154,44.016037,0
-44.88216,44.254482,0
-46.25064,43.988014,0
-45.842262,44.104465,0
-45.961853,43.85785,0
-47.60202,44.063984,0
-47.263832,44.00395,0
-48.01061,43.584984,0
-49.314697,63.202522,0
-48.4668,43.332916,0
-48.194195,43.64034,0
-53.57806,44.43426,0
-55.62832,44.53409,0
-53.57264,44.404564,0
-47.782635,46.554455,0
-54.730488,45.310246,0
-54.90758,45.00911,0
-45.987923,44.2861,0
-47.038246,43.95888,0
-49.68552,63.012707,0
-47.1536,43.80939,0
-46.37553,44.397022,0
