Feature,Importance
aApparentPower_L3_ks_test_statistic,10.860230445861816
rTotalReactivePower_ks_test_statistic,10.838991165161133
aVoltage_L1_N_spike_count,10.806754112243652
rTotalActivePower_std,10.798693656921387
aCurrentL2_diff_std,10.791067123413086
aReactivePower_L2_spike_count,10.747676849365234
rTotalActivePower_diff_std,10.740320205688477
aVoltage_L3_N_ks_test_statistic,10.66291618347168
aReactivePower_L3_diff_std,10.64198112487793
aCurrentL2_spike_count,10.592913627624512
aApparentPower_L1_mean,10.542956352233887
rTotalActivePower_skew,10.5173921585083
rTotalApparentPower_min,10.497091293334961
aApparentPower_L2_mean,10.488662719726562
aVoltage_L3_N_z_score,10.347163200378418
aApparentPower_L1_diff_mean,10.315765380859375
aApparentPower_L1_std,10.265207290649414
rTotalApparentPower_change_point_score,10.264806747436523
rTotalActivePower_mean,10.245604515075684
aApparentPower_L2_spike_count,10.17665958404541
aActivePower_L2_mean,10.109247207641602
rTotalApparentEnergy_max,10.091939926147461
aVoltage_L3_N_diff_std,10.001472473144531
aCurrentL1_skew,9.965839385986328
rTotalApparentEnergy_skew,9.95215129852295
rTotalActivePower_ks_test_statistic,9.950008392333984
aCurrentL1_change_point_score,9.847478866577148
aActivePower_L2_spike_count,9.846999168395996
rTotalReactivePower_min,9.780068397521973
aReactivePower_L3_skew,9.72751522064209
aCurrentL1_diff_mean,9.717972755432129
aActivePower_L1_ks_test_statistic,9.677380561828613
aApparentPower_L3_range,9.658915519714355
rTotalApparentPower_diff_mean,9.64905071258545
aApparentPower_L3_spike_count,9.641179084777832
aVoltage_L3_N_mean,9.622367858886719
aCurrentL2_range,9.621570587158203
aVoltage_L2_N_mean,9.596991539001465
aCurrentL2_max,9.569469451904297
aActivePower_L2_range,9.536588668823242
aReactivePower_L1_max,9.524026870727539
rTotalReactiveEnergy_std,9.478009223937988
aActivePower_L3_change_point_score,9.414056777954102
aApparentPower_L1_diff_std,9.40234375
aActivePower_L3_diff_std,9.390661239624023
aCosPhi_L1_mean,9.38174057006836
rTotalReactivePower_diff_mean,9.369744300842285
aVoltage_L1_N_range,9.350126266479492
aReactivePower_L3_mean,9.233909606933594
aVoltage_L2_N_ks_test_statistic,9.23061466217041
aCurrentL3_range,9.218267440795898
rTotalApparentEnergy_trend_slope,9.20443058013916
rTotalReactiveEnergy_trend_slope,9.166601181030273
rTotalActivePower_z_score,9.155793190002441
aVoltage_L2_N_range,9.139256477355957
rTotalApparentPower_max,9.12723445892334
aActivePower_L1_skew,9.08413028717041
aVoltage_L1_N_mean,9.040451049804688
aActivePower_L3_max,9.001869201660156
rTotalReactiveEnergy_diff_std,8.996591567993164
aActivePower_L1_trend_slope,8.973531723022461
aApparentPower_L3_std,8.936952590942383
aActivePower_L1_std,8.84899616241455
rTotalReactiveEnergy_abs_energy,8.757256507873535
aReactivePower_L1_skew,8.725610733032227
aReactivePower_L1_range,8.711052894592285
aVoltage_L3_N_change_point_score,8.704853057861328
rTotalApparentPower_std,8.678764343261719
aVoltage_L1_N_skew,8.630253791809082
rTotalApparentPower_abs_energy,8.617596626281738
aVoltage_L1_N_trend_slope,8.567026138305664
aCurrentL3_max,8.556870460510254
aApparentPower_L1_z_score,8.520626068115234
aActivePower_L3_min,8.501321792602539
aCosPhi_L3_min,8.484726905822754
aActivePower_L1_z_score,8.482152938842773
aApparentPower_L2_std,8.455009460449219
aApparentPower_L3_diff_std,8.39542007446289
aCurrentL3_abs_energy,8.395256042480469
aActivePower_L2_max,8.393406867980957
aActivePower_L3_abs_energy,8.335022926330566
rTotalReactivePower_change_point_score,8.302374839782715
aApparentPower_L1_change_point_score,8.29565143585205
aReactivePower_L3_max,8.254053115844727
aActivePower_L3_std,8.25042724609375
aApparentPower_L3_min,8.219334602355957
aCosPhi_L1_abs_energy,8.195014953613281
aVoltage_L3_N_diff_mean,8.051952362060547
aApparentPower_L3_diff_mean,7.940988540649414
aApparentPower_L2_range,7.918252944946289
aVoltage_L1_N_min,7.8868408203125
aCosPhi_L2_change_point_score,7.84068489074707
aReactivePower_L1_mean,7.83799934387207
aCurrentL1_ks_test_statistic,7.824224948883057
aReactivePower_L1_abs_energy,7.8078413009643555
aReactivePower_L1_diff_std,7.798117160797119
rTotalApparentEnergy_std,7.785783767700195
aActivePower_L2_z_score,7.77368688583374
aReactivePower_L2_skew,7.7292656898498535
aCosPhi_L3_std,7.718892574310303
aReactivePower_L2_std,7.6619415283203125
aCurrentL3_std,7.609664440155029
aCurrentL3_change_point_score,7.587353706359863
rTotalReactiveEnergy_ks_test_statistic,7.490898132324219
aCurrentL3_diff_std,7.457955837249756
aApparentPower_L2_diff_mean,7.431416034698486
aReactivePower_L3_abs_energy,7.3396124839782715
aActivePower_L2_ks_test_statistic,7.33007287979126
aReactivePower_L2_range,7.2768874168396
rTotalReactiveEnergy_spike_count,7.209090709686279
aApparentPower_L2_skew,7.168923377990723
aActivePower_L2_abs_energy,7.12224006652832
rTotalApparentEnergy_diff_mean,7.102743625640869
rTotalActivePower_range,7.047141075134277
aReactivePower_L1_min,7.009277820587158
aCurrentL2_abs_energy,6.933642387390137
aActivePower_L2_diff_mean,6.925060272216797
aVoltage_L1_N_diff_std,6.908359527587891
aVoltage_L1_N_std,6.873936176300049
aReactivePower_L2_min,6.82599401473999
aCosPhi_L1_std,6.793537616729736
aCurrentL2_ks_test_statistic,6.744210243225098
aReactivePower_L2_mean,6.740575790405273
rTotalApparentPower_range,6.710927486419678
aCosPhi_L2_trend_slope,6.683321475982666
aActivePower_L1_abs_energy,6.632523536682129
aCurrentL2_z_score,6.589507579803467
aReactivePower_L3_range,6.575505256652832
aActivePower_L3_z_score,6.446961402893066
rTotalActivePower_spike_count,6.43701171875
aReactivePower_L2_max,6.384405612945557
rTotalReactiveEnergy_range,6.362120628356934
aCosPhi_L2_diff_std,6.293694019317627
aVoltage_L2_N_std,6.240161418914795
rTotalApparentEnergy_diff_std,6.2252936363220215
aActivePower_L1_min,6.204897880554199
rTotalApparentPower_spike_count,6.191956996917725
rTotalReactiveEnergy_diff_mean,6.186942100524902
rTotalReactivePower_trend_slope,6.0319061279296875
aReactivePower_L1_ks_test_statistic,5.9958672523498535
aApparentPower_L3_mean,5.7518086433410645
aApparentPower_L1_min,5.716270923614502
rTotalActivePower_trend_slope,5.6488118171691895
rTotalReactivePower_spike_count,5.539238929748535
aCurrentL3_min,5.389020919799805
aReactivePower_L3_min,5.2697038650512695
aCurrentL1_z_score,5.012412071228027
aVoltage_L2_N_diff_std,4.950382709503174
rTotalApparentPower_z_score,4.910789489746094
aVoltage_L2_N_skew,4.848533630371094
rTotalReactivePower_z_score,4.786564826965332
rTotalReactiveEnergy_min,4.287744522094727
aCosPhi_L2_mean,4.081146240234375
aActivePower_L1_change_point_score,2.9985272884368896
rTotalReactivePower_mean,2.3211326599121094
rTotalActivePower_abs_energy,1.6138896942138672
aActivePower_L3_range,0.7644081115722656
rTotalApparentEnergy_z_score,0.4260749816894531
