number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
59,0.16862697080203992,2025-11-12 06:07:14.346147,2025-11-12 06:07:17.951584,0 days 00:00:03.605437,0.2079751287888652,0.8266222738505629,0.7320046119895589,0.7408294914762663,0.9761705117697326,2.381743039476665,0.06922388700409765,2,9,400,14.3402483798477,0.9885082277642345,COMPLETE
60,0.1728338578295534,2025-11-12 06:07:17.952030,2025-11-12 06:07:19.590630,0 days 00:00:01.638600,0.5503705330620069,0.8488489046350394,0.9315492559899949,0.5693768086948929,0.5952559089066228,4.35530367412327,0.09349796659470995,1,10,200,12.057153686657475,0.7328779334698363,COMPLETE
61,0.16442974899383042,2025-11-12 06:07:19.591179,2025-11-12 06:07:20.577150,0 days 00:00:00.985971,0.5546232171499577,0.8490612601470744,0.927832456588107,0.5792629203269775,0.6162950884950916,4.3692650517923175,0.10789632689313608,1,10,200,11.793810913218827,0.7371026894571178,COMPLETE
62,0.1692590065048934,2025-11-12 06:07:20.577600,2025-11-12 06:07:21.946661,0 days 00:00:01.369061,0.6571172765998515,0.800366835094138,0.9615073049168668,0.5671334540277001,0.5782066583541916,4.0819602582041,0.09273370783484428,1,10,200,12.8719254461967,0.7671881954584798,PRUNED
63,0.17454818892698032,2025-11-12 06:07:21.947074,2025-11-12 06:07:23.122776,0 days 00:00:01.175702,0.37312567807153474,0.8966547835112122,0.8706199020288178,0.7813803935511152,0.5051807280408294,4.690172830438615,0.07667683532715239,1,9,150,13.425514589806612,0.7768916423483186,COMPLETE
64,0.16732971490164644,2025-11-12 06:07:23.123232,2025-11-12 06:07:24.240303,0 days 00:00:01.117071,0.25067731768290785,0.8950182029811959,0.8269187528818205,0.7914089006417269,0.485012430327788,2.02032787474329,0.07711127262474167,1,1,150,12.045490662471353,0.820975240672142,PRUNED
65,0.1682305468726747,2025-11-12 06:07:24.240721,2025-11-12 06:07:25.785149,0 days 00:00:01.544428,0.11932009589267029,0.8594919969162957,0.8668765057623913,0.7617113917252136,0.5369615366011001,3.5863455967907463,0.08589377671688118,1,8,100,13.664359403418471,0.7379650631479214,PRUNED
66,0.1608965844363371,2025-11-12 06:07:25.785731,2025-11-12 06:07:26.515582,0 days 00:00:00.729851,0.33523428149640966,0.8419170096250346,0.5743124366184714,0.5342592692256435,0.5071914776198184,4.649352624076603,0.09866824226555328,1,10,200,12.528138510817497,0.783491171532363,COMPLETE
67,0.1721562626678689,2025-11-12 06:07:26.516033,2025-11-12 06:07:28.381145,0 days 00:00:01.865112,0.37444684332592154,0.9177073015478521,0.7921636830086437,0.771310773646614,0.38007684809430325,4.310440071350049,0.1257378850381714,1,9,150,11.057439883588303,0.7180188694113172,COMPLETE
68,0.1492139751021109,2025-11-12 06:07:28.381819,2025-11-12 06:07:29.334759,0 days 00:00:00.952940,0.41217379031307066,0.9218287789718385,0.8178665488542182,0.7329563817385358,0.4447419689683616,4.329781416954265,0.11993979558516984,2,9,150,10.88229468839641,0.8608810760785676,COMPLETE
